file,std_file,rand
maybridge-0373-274900875.png,UOB_0003885.png,-2.0237107973595654
maybridge-0026-465514910.png,UOB_0000283.png,-2.023363939007854
maybridge-0542-793132774.png,UOB_0005690.png,-2.0186886147571474
maybridge-0273-239548681.png,UOB_0002808.png,-2.016968758278226
maybridge-0050-711576037.png,UOB_0000520.png,-2.0087845274474123
maybridge-0325-1000864137.png,UOB_0003359.png,-2.0071312853774055
maybridge-0291-328711918.png,UOB_0003005.png,-2.0064253713833344
maybridge-0049-770142687.png,UOB_0000510.png,-2.002079233146756
maybridge-0103-615420417.png,UOB_0001088.png,-2.000076695810401
maybridge-0283-277052317.png,UOB_0002920.png,-1.9990304888364796
maybridge-0290-736224738.png,UOB_0002998.png,-1.993034744579364
maybridge-0016-601260046.png,UOB_0000172.png,-1.9858457737926452
maybridge-0237-343738979.png,UOB_0002455.png,-1.9833695176662123
maybridge-0529-445132988.png,UOB_0005563.png,-1.9829858977418457
maybridge-0342-1038716086.png,UOB_0003555.png,-1.9801731126777464
maybridge-0167-88955472.png,UOB_0001727.png,-1.9798752701229811
maybridge-0279-320256790.png,UOB_0002874.png,-1.9774841193670263
maybridge-0346-464932348.png,UOB_0003606.png,-1.9715301116416295
maybridge-0397-512705722.png,UOB_0004146.png,-1.9711962859711274
maybridge-0278-363019173.png,UOB_0002863.png,-1.9673130282883948
maybridge-0227-631331202.png,UOB_0002354.png,-1.9626046763023646
maybridge-0159-959983207.png,UOB_0001656.png,-1.9604904161690953
maybridge-0374-399246141.png,UOB_0003898.png,-1.954352835943059
maybridge-0461-316234476.png,UOB_0004839.png,-1.9507479484707284
maybridge-0073-299645146.png,UOB_0000768.png,-1.9502770627300663
maybridge-0368-821085188.png,UOB_0003843.png,-1.945476628807725
maybridge-0513-90668761.png,UOB_0005397.png,-1.944761856102207
maybridge-0186-151595856.png,UOB_0001907.png,-1.9446057799801704
maybridge-0387-490580330.png,UOB_0004027.png,-1.9443309346541433
maybridge-0241-1071664735.png,UOB_0002489.png,-1.9440809498985407
maybridge-0440-909381959.png,UOB_0004618.png,-1.9430383904200703
maybridge-0122-207576512.png,UOB_0001297.png,-1.9396296949669973
maybridge-0308-191083229.png,UOB_0003175.png,-1.9363264331950025
maybridge-0288-346700671.png,UOB_0002977.png,-1.9343182457131458
maybridge-0323-797240666.png,UOB_0003344.png,-1.9312311645596185
maybridge-0355-988062734.png,UOB_0003698.png,-1.9293907002012967
maybridge-0388-230576419.png,UOB_0004041.png,-1.9246785456454862
maybridge-0099-622008451.png,UOB_0001037.png,-1.9207477271003446
maybridge-0458-112868382.png,UOB_0004800.png,-1.9179189069180818
maybridge-0046-520302160.png,UOB_0000477.png,-1.9166305190091215
maybridge-0451-685763082.png,UOB_0004722.png,-1.9164302800239406
maybridge-0030-462577237.png,UOB_0000324.png,-1.9135232182970854
maybridge-0280-225188944.png,UOB_0002887.png,-1.909634440276823
maybridge-0238-950238560.png,UOB_0002469.png,-1.9039259847350085
maybridge-0048-295320393.png,UOB_0000491.png,-1.9038211429429313
maybridge-0474-273644740.png,UOB_0004974.png,-1.9003029117867594
maybridge-0149-509938350.png,UOB_0001538.png,-1.8926352335181236
maybridge-0204-309278222.png,UOB_0002101.png,-1.8910019299338736
maybridge-0278-349697115.png,UOB_0002862.png,-1.8888874575239927
maybridge-0281-997331153.png,UOB_0002908.png,-1.882534533899302
maybridge-0519-272214598.png,UOB_0005460.png,-1.877479305730483
maybridge-0546-1006677838.png,UOB_0005722.png,-1.8687537594549704
maybridge-0005-802730930.png,UOB_0000043.png,-1.8680906545637634
maybridge-0188-372523793.png,UOB_0001929.png,-1.8663060144007295
maybridge-0435-620036443.png,UOB_0004562.png,-1.859900676748887
maybridge-0007-1000171633.png,UOB_0000060.png,-1.8586123861234976
maybridge-0526-686411976.png,UOB_0005533.png,-1.8539469828371375
maybridge-0181-226375573.png,UOB_0001862.png,-1.8532888650882562
maybridge-0126-71068270.png,UOB_0001344.png,-1.8527593302644443
maybridge-0020-127030824.png,UOB_0000211.png,-1.8504039737914764
maybridge-0338-833423085.png,UOB_0003519.png,-1.8472456776658952
maybridge-0192-312260521.png,UOB_0001970.png,-1.8451945642949812
maybridge-0431-694132246.png,UOB_0004513.png,-1.8397740745981122
maybridge-0183-811899395.png,UOB_0001886.png,-1.8356857252517118
maybridge-0249-739169806.png,UOB_0002578.png,-1.8330629537447996
maybridge-0163-688610918.png,UOB_0001694.png,-1.8323584687689487
maybridge-0291-935692940.png,UOB_0003010.png,-1.83039825398671
maybridge-0156-571266037.png,UOB_0001619.png,-1.8283553815619282
maybridge-0053-531045064.png,UOB_0000550.png,-1.8282663395139096
maybridge-0444-535119798.png,UOB_0004656.png,-1.8241105351855187
maybridge-0054-391066875.png,UOB_0000560.png,-1.822231268440837
maybridge-0384-352141199.png,UOB_0003994.png,-1.818986879980637
maybridge-0065-663791141.png,UOB_0000689.png,-1.818252456768103
maybridge-0216-1054472384.png,UOB_0002234.png,-1.8139981000359637
maybridge-0290-267308484.png,UOB_0002992.png,-1.811330159713826
maybridge-0407-70047336.png,UOB_0004244.png,-1.8061999690019024
maybridge-0335-865316697.png,UOB_0003485.png,-1.8041786672957494
maybridge-0477-688734108.png,UOB_0005012.png,-1.8025315465481209
maybridge-0459-73930664.png,UOB_0004820.png,-1.8008650372973978
maybridge-0030-837708938.png,UOB_0000332.png,-1.8007160407859215
maybridge-0282-1000846226.png,UOB_0002909.png,-1.7992649954418056
maybridge-0217-179239481.png,UOB_0002246.png,-1.797524444614471
maybridge-0109-311167948.png,UOB_0001155.png,-1.794632567261103
maybridge-0001-309810939.png,UOB_0000005.png,-1.7934355851948631
maybridge-0280-968406330.png,UOB_0002896.png,-1.792760933324773
maybridge-0227-288658051.png,UOB_0002348.png,-1.7907015960897
maybridge-0111-470621039.png,UOB_0001181.png,-1.787706035213936
maybridge-0251-108978833.png,UOB_0002592.png,-1.786611326576758
maybridge-0050-327604654.png,UOB_0000515.png,-1.778600641324842
maybridge-0546-6887004.png,UOB_0005729.png,-1.7728909049674035
maybridge-0135-756152435.png,UOB_0001422.png,-1.7709121349040247
maybridge-0148-915543553.png,UOB_0001534.png,-1.7690965446308715
maybridge-0013-492908237.png,UOB_0000130.png,-1.7649177282757555
maybridge-0389-431489274.png,UOB_0004053.png,-1.7646458980860782
maybridge-0401-260423857.png,UOB_0004179.png,-1.7541288168405573
maybridge-0052-356871514.png,UOB_0000540.png,-1.7492888038122811
maybridge-0329-508135493.png,UOB_0003412.png,-1.7468316724334623
maybridge-0230-223539183.png,UOB_0002377.png,-1.7449681921852862
maybridge-0207-479390220.png,UOB_0002139.png,-1.7443266253599286
maybridge-0057-499013567.png,UOB_0000600.png,-1.742872904242518
maybridge-0191-442116940.png,UOB_0001958.png,-1.7423846856814764
maybridge-0252-40713479.png,UOB_0002609.png,-1.7391041535080503
maybridge-0010-368121303.png,UOB_0000095.png,-1.737959504384568
maybridge-0516-856957625.png,UOB_0005432.png,-1.7369899901753778
maybridge-0325-106337158.png,UOB_0003360.png,-1.7347778429674159
maybridge-0152-420347427.png,UOB_0001572.png,-1.7336693218625328
maybridge-0374-377459976.png,UOB_0003896.png,-1.7330087062539263
maybridge-0175-287112795.png,UOB_0001807.png,-1.7299805688177077
maybridge-0158-336614938.png,UOB_0001638.png,-1.7299502125675141
maybridge-0105-880448738.png,UOB_0001114.png,-1.7215295165978792
maybridge-0172-510400853.png,UOB_0001774.png,-1.7209049874921136
maybridge-0417-886120615.png,UOB_0004360.png,-1.715446371988302
maybridge-0022-439834137.png,UOB_0000239.png,-1.714067411096033
maybridge-0364-107456257.png,UOB_0003794.png,-1.7090917383492084
maybridge-0047-388528606.png,UOB_0000482.png,-1.707539050551093
maybridge-0253-179604263.png,UOB_0002616.png,-1.706390141347105
maybridge-0122-103406911.png,UOB_0001294.png,-1.7060410636932102
maybridge-0324-1051839262.png,UOB_0003349.png,-1.7053047768746097
maybridge-0518-436111744.png,UOB_0005450.png,-1.7052747493483205
maybridge-0225-141855792.png,UOB_0002328.png,-1.7029557231588413
maybridge-0143-638177537.png,UOB_0001484.png,-1.7024456812640112
maybridge-0504-573268017.png,UOB_0005294.png,-1.701156199651437
maybridge-0181-202891458.png,UOB_0001861.png,-1.6994917684116917
maybridge-0470-767908206.png,UOB_0004936.png,-1.6970386988432562
maybridge-0158-342982510.png,UOB_0001639.png,-1.6893877595002986
maybridge-0495-160031695.png,UOB_0005188.png,-1.6890931088209225
maybridge-0459-133950071.png,UOB_0004812.png,-1.6852374428409291
maybridge-0201-458422809.png,UOB_0002064.png,-1.6821588797918379
maybridge-0489-819438012.png,UOB_0005129.png,-1.6813340523175935
maybridge-0133-118073832.png,UOB_0001405.png,-1.6787097440495127
maybridge-0235-373160941.png,UOB_0002431.png,-1.6785624527441492
maybridge-0509-434136059.png,UOB_0005350.png,-1.6781728969228555
maybridge-0077-481901952.png,UOB_0000808.png,-1.6775653822905623
maybridge-0111-512233467.png,UOB_0001183.png,-1.6770214103773435
maybridge-0287-53318640.png,UOB_0002966.png,-1.6755477808856216
maybridge-0466-83233752.png,UOB_0004898.png,-1.6739267181029727
maybridge-0064-710832710.png,UOB_0000683.png,-1.673635985455855
maybridge-0426-392137605.png,UOB_0004457.png,-1.6722472578340601
maybridge-0212-261886723.png,UOB_0002191.png,-1.672089929509621
maybridge-0216-618559946.png,UOB_0002242.png,-1.6715464873116763
maybridge-0458-335745732.png,UOB_0004802.png,-1.6711510751016307
maybridge-0418-380501479.png,UOB_0004363.png,-1.6701632491205471
maybridge-0088-295092678.png,UOB_0000923.png,-1.6669771278806946
maybridge-0329-1008004420.png,UOB_0003407.png,-1.6669302931497478
maybridge-0218-750498673.png,UOB_0002266.png,-1.6659087328610567
maybridge-0243-98559184.png,UOB_0002516.png,-1.6649385265720789
maybridge-0529-1069439177.png,UOB_0005558.png,-1.663821603576984
maybridge-0098-1010280986.png,UOB_0001022.png,-1.660404840782051
maybridge-0336-974027251.png,UOB_0003496.png,-1.6594705603179665
maybridge-0467-349254139.png,UOB_0004906.png,-1.6586110346362959
maybridge-0057-910636984.png,UOB_0000604.png,-1.6577347444332275
maybridge-0295-886189132.png,UOB_0003053.png,-1.6572082075062227
maybridge-0475-1056590161.png,UOB_0004981.png,-1.6546755858225508
maybridge-0277-344054978.png,UOB_0002854.png,-1.6532007969067166
maybridge-0025-392308024.png,UOB_0000271.png,-1.6522002912415807
maybridge-0060-605374826.png,UOB_0000634.png,-1.6516795997914293
maybridge-0361-120397430.png,UOB_0003759.png,-1.6508676211199926
maybridge-0209-95170525.png,UOB_0002167.png,-1.6493754152758455
maybridge-0546-421659544.png,UOB_0005727.png,-1.6488987336527852
maybridge-0521-562640026.png,UOB_0005483.png,-1.6477658535201956
maybridge-0212-544304965.png,UOB_0002195.png,-1.645415791371515
maybridge-0208-867893244.png,UOB_0002156.png,-1.6445032713721066
maybridge-0100-625161180.png,UOB_0001052.png,-1.6435428113896149
maybridge-0229-1018111118.png,UOB_0002365.png,-1.6421272009522956
maybridge-0246-694394528.png,UOB_0002546.png,-1.6411177954260563
maybridge-0026-763085722.png,UOB_0000288.png,-1.6405602248048416
maybridge-0311-784423423.png,UOB_0003211.png,-1.639898593118434
maybridge-0318-344669135.png,UOB_0003280.png,-1.639725760033425
maybridge-0060-875829240.png,UOB_0000638.png,-1.6376143836466606
maybridge-0337-759189131.png,UOB_0003505.png,-1.636438528581356
maybridge-0449-1045053637.png,UOB_0004695.png,-1.6361760159054204
maybridge-0112-707136851.png,UOB_0001197.png,-1.6354064332773162
maybridge-0397-232936814.png,UOB_0004142.png,-1.6350574152963848
maybridge-0415-382052970.png,UOB_0004333.png,-1.6343194655692028
maybridge-0082-1040849263.png,UOB_0000859.png,-1.6338836313995553
maybridge-0272-599119112.png,UOB_0002803.png,-1.6308655166939299
maybridge-0318-950228145.png,UOB_0003288.png,-1.6258742862058673
maybridge-0503-916702777.png,UOB_0005286.png,-1.6254343411225758
maybridge-0191-550725354.png,UOB_0001960.png,-1.6252234989202576
maybridge-0306-782392254.png,UOB_0003161.png,-1.6230596837791849
maybridge-0174-260423857.png,UOB_0001797.png,-1.6223442326445394
maybridge-0029-232168044.png,UOB_0000312.png,-1.621673802981331
maybridge-0218-275203529.png,UOB_0002259.png,-1.6200755172897283
maybridge-0107-850309160.png,UOB_0001137.png,-1.6165354033497437
maybridge-0155-838309288.png,UOB_0001613.png,-1.6161756018887317
maybridge-0357-954800139.png,UOB_0003720.png,-1.612705120729742
maybridge-0178-833474830.png,UOB_0001836.png,-1.611942488438987
maybridge-0029-340353611.png,UOB_0000313.png,-1.610499258510963
maybridge-0347-234443950.png,UOB_0003615.png,-1.60437600845185
maybridge-0367-817079636.png,UOB_0003830.png,-1.604262636997183
maybridge-0155-110968340.png,UOB_0001602.png,-1.602314243335623
maybridge-0243-190526020.png,UOB_0002508.png,-1.6015699286702656
maybridge-0471-514081115.png,UOB_0004941.png,-1.6009965651071332
maybridge-0524-157832592.png,UOB_0005510.png,-1.6003873917668625
maybridge-0125-347741128.png,UOB_0001330.png,-1.5989049019732768
maybridge-0529-918689503.png,UOB_0005567.png,-1.598145467826014
maybridge-0402-1049042464.png,UOB_0004188.png,-1.597752751833167
maybridge-0091-320882374.png,UOB_0000952.png,-1.5951343988587234
maybridge-0463-883414889.png,UOB_0004867.png,-1.5944504330438964
maybridge-0236-690141752.png,UOB_0002445.png,-1.592815494379679
maybridge-0347-711107516.png,UOB_0003620.png,-1.5922948057232091
maybridge-0327-273240655.png,UOB_0003385.png,-1.591787726402281
maybridge-0501-285638740.png,UOB_0005260.png,-1.5905390497288683
maybridge-0359-321511607.png,UOB_0003738.png,-1.5879317635636399
maybridge-0250-232604536.png,UOB_0002581.png,-1.5877601985114127
maybridge-0152-353092046.png,UOB_0001570.png,-1.587295576479942
maybridge-0206-3564600.png,UOB_0002125.png,-1.5840996757756782
maybridge-0241-768969801.png,UOB_0002496.png,-1.5837542731733363
maybridge-0253-643022560.png,UOB_0002622.png,-1.582107268071278
maybridge-0101-133845522.png,UOB_0001057.png,-1.5800695226876613
maybridge-0436-440308308.png,UOB_0004570.png,-1.579985069522802
maybridge-0161-674929435.png,UOB_0001675.png,-1.5761475819611213
maybridge-0312-763712832.png,UOB_0003223.png,-1.574108268837598
maybridge-0499-548840316.png,UOB_0005239.png,-1.5736816858233207
maybridge-0478-991749807.png,UOB_0005026.png,-1.5691728671308307
maybridge-0118-547154517.png,UOB_0001256.png,-1.562627547294411
maybridge-0147-343738979.png,UOB_0001516.png,-1.5620076111383816
maybridge-0469-1046853750.png,UOB_0004922.png,-1.5607361024461193
maybridge-0219-1042024145.png,UOB_0002269.png,-1.5575634387299466
maybridge-0398-366814048.png,UOB_0004151.png,-1.5548453490794265
maybridge-0206-390522102.png,UOB_0002126.png,-1.5547966329051235
maybridge-0310-404914364.png,UOB_0003199.png,-1.554774782605797
maybridge-0440-502116586.png,UOB_0004614.png,-1.5545964800843253
maybridge-0121-541006079.png,UOB_0001288.png,-1.5539483498594469
maybridge-0100-853908413.png,UOB_0001056.png,-1.5527578328277152
maybridge-0290-771147427.png,UOB_0002999.png,-1.5523474724529904
maybridge-0218-399370298.png,UOB_0002261.png,-1.5522784121789195
maybridge-0506-983612400.png,UOB_0005320.png,-1.5516079548131942
maybridge-0101-929396354.png,UOB_0001066.png,-1.5514602525265606
maybridge-0151-461740013.png,UOB_0001560.png,-1.5500360326200981
maybridge-0490-940785076.png,UOB_0005139.png,-1.5493442388786114
maybridge-0014-562214752.png,UOB_0000143.png,-1.5466746112644163
maybridge-0229-631265458.png,UOB_0002373.png,-1.5460347243322263
maybridge-0288-911678634.png,UOB_0002980.png,-1.5457659265970443
maybridge-0216-250601854.png,UOB_0002236.png,-1.543768338015905
maybridge-0480-623483033.png,UOB_0005043.png,-1.5428608612680237
maybridge-0519-1029466701.png,UOB_0005459.png,-1.5418154101215982
maybridge-0461-672182156.png,UOB_0004843.png,-1.539369258133691
maybridge-0447-963879572.png,UOB_0004682.png,-1.5384953312563485
maybridge-0422-573536336.png,UOB_0004412.png,-1.5380937796956828
maybridge-0547-663562639.png,UOB_0005739.png,-1.5378207269917934
maybridge-0486-586900043.png,UOB_0005094.png,-1.536414246620689
maybridge-0316-1005768280.png,UOB_0003255.png,-1.535874615829768
maybridge-0186-423099798.png,UOB_0001910.png,-1.5330802525033442
maybridge-0026-353001500.png,UOB_0000282.png,-1.5311111075924402
maybridge-0235-352010999.png,UOB_0002430.png,-1.529801767402114
maybridge-0531-850270640.png,UOB_0005587.png,-1.52942111165468
maybridge-0040-1041394377.png,UOB_0000423.png,-1.529391355496218
maybridge-0186-715457207.png,UOB_0001913.png,-1.5293830922213292
maybridge-0397-29261136.png,UOB_0004144.png,-1.525575269305209
maybridge-0442-496485002.png,UOB_0004636.png,-1.5221797378923598
maybridge-0079-11227393.png,UOB_0000827.png,-1.5183726265876742
maybridge-0293-226922197.png,UOB_0003024.png,-1.5175439666663173
maybridge-0508-291892320.png,UOB_0005332.png,-1.5167071124492497
maybridge-0081-938626746.png,UOB_0000858.png,-1.5162047609820084
maybridge-0336-706514476.png,UOB_0003492.png,-1.5101025751090946
maybridge-0350-936131636.png,UOB_0003652.png,-1.5086324792458818
maybridge-0494-907605530.png,UOB_0005187.png,-1.508488826521797
maybridge-0156-612214220.png,UOB_0001621.png,-1.5077323778065799
maybridge-0189-676113473.png,UOB_0001939.png,-1.507499527216914
maybridge-0119-504065841.png,UOB_0001267.png,-1.5070758822116932
maybridge-0143-158767443.png,UOB_0001480.png,-1.5070402551035982
maybridge-0159-209581843.png,UOB_0001649.png,-1.5048339601193865
maybridge-0354-815309133.png,UOB_0003685.png,-1.5032888834078006
maybridge-0498-41006242.png,UOB_0005223.png,-1.5032460898649596
maybridge-0374-941914878.png,UOB_0003901.png,-1.503010000406171
maybridge-0519-733087398.png,UOB_0005464.png,-1.502825858467123
maybridge-0058-178247609.png,UOB_0000605.png,-1.5010400898075342
maybridge-0044-935991192.png,UOB_0000464.png,-1.4978398055076185
maybridge-0257-835116058.png,UOB_0002662.png,-1.496468696273283
maybridge-0294-658509693.png,UOB_0003037.png,-1.4958423425758691
maybridge-0294-778350089.png,UOB_0003040.png,-1.4958062939836374
maybridge-0377-200011683.png,UOB_0003924.png,-1.495673519072819
maybridge-0467-313754619.png,UOB_0004905.png,-1.4928559278355937
maybridge-0343-900065060.png,UOB_0003576.png,-1.4905276817725988
maybridge-0546-254486765.png,UOB_0005726.png,-1.4893579255582996
maybridge-0327-611438460.png,UOB_0003386.png,-1.4875828946269423
maybridge-0437-1003344113.png,UOB_0004578.png,-1.4873640087899922
